src,dest,ts,weight
1545,1580,1086816131,1
1647,242,1086816292,1
53,1667,1086816293,1
1042,712,1086816426,1
1113,1568,1086816446,1
12,1255,1086816495,1
1332,53,1086816506,1
1647,1297,1086816563,1
1255,1342,1086816585,1
1255,12,1086816632,1
1647,468,1086816656,1
1297,1647,1086816726,1
234,1255,1086816752,1
1647,193,1086816760,1
1647,1297,1086816810,1
468,1647,1086816826,1
12,1255,1086816832,1
1642,1297,1086816901,1
1565,176,1086816901,1
1304,768,1086816910,1
234,220,1086816922,1
1647,468,1086816934,1
1297,1647,1086816972,1
1255,234,1086816997,1
1647,1297,1086817150,1
176,1565,1086817152,1
1297,1642,1086817176,1
53,1332,1086817318,1
1647,821,1086817343,1
831,1270,1086817344,1
1565,176,1086817385,1
176,1565,1086817479,1
53,413,1086817481,1
1297,1647,1086817483,1
1647,1297,1086817523,1
1565,176,1086817658,1
1297,1647,1086817667,1
413,53,1086817671,1
53,413,1086817819,1
12,9,1086817846,1
1158,1072,1086817870,1
1545,1312,1086817964,1
1158,27,1086818032,1
1312,1545,1086818140,1
1332,639,1086818154,1
1332,639,1086818169,1
768,1304,1086818181,1
161,1,1086818188,1
413,53,1086818216,1
1312,1545,1086818344,1
161,1487,1086818443,1
1545,1312,1086818458,1
1312,1545,1086818540,1
1545,1312,1086818584,1
1312,1545,1086818662,1
1304,768,1086818725,1
1545,1312,1086818946,1
1576,1545,1086819197,1
1545,1576,1086819208,1
1312,1545,1086819218,1
768,163,1086819236,1
1545,1576,1086819251,1
1545,1312,1086819270,1
1576,1665,1086819346,1
975,1189,1086819367,1
970,502,1086819437,1
495,1113,1086819469,1
1312,1545,1086819474,1
1545,1312,1086819604,1
1576,389,1086819635,1
1545,1312,1086819711,1
1312,1545,1086819787,1
1312,1545,1086819833,1
1365,810,1086819847,1
1187,831,1086819907,1
1545,1312,1086819927,1
1667,53,1086819927,1
1365,1013,1086819971,1
1158,1255,1086819979,1
163,768,1086820027,1
1312,1545,1086820111,1
249,1244,1086820142,1
53,1667,1086820164,1
1545,1312,1086820217,1
821,1647,1086820229,1
337,1648,1086820356,1
249,44,1086820447,1
1312,1545,1086820532,1
1545,1312,1086820680,1
1312,1545,1086820720,1
1545,1312,1086820769,1
1545,1312,1086820794,1
1545,1312,1086820886,1
249,1665,1086820897,1
1285,975,1086820956,1
249,1312,1086820993,1
1312,1545,1086821018,1
598,1070,1086821069,1
768,163,1086821074,1
1312,249,1086821135,1
1545,1312,1086821210,1
249,1312,1086821263,1
1312,1545,1086821291,1
1545,1312,1086821343,1
1312,249,1086821410,1
1312,1545,1086821548,1
393,1601,1086821555,1
612,128,1086821611,1
1545,1312,1086821639,1
1312,1545,1086821678,1
502,970,1086821710,1
372,1624,1086821718,1
1667,53,1086821790,1
1545,1312,1086821792,1
1312,1545,1086821885,1
249,1312,1086821902,1
1545,1312,1086821999,1
686,768,1086822001,1
1312,1545,1086822024,1
686,1270,1086822052,1
975,1285,1086822170,1
810,1365,1086822171,1
831,1187,1086822222,1
1665,41,1086822324,1
1343,1359,1086822400,1
442,1565,1086822423,1
27,1158,1086822436,1
1343,281,1086822438,1
1343,283,1086822498,1
1158,27,1086822644,1
176,1665,1086823062,1
1648,337,1086823148,1
9,1647,1086823258,1
9,1545,1086823404,1
878,1647,1086823792,1
180,182,1086823987,1
1101,713,1086824595,1
620,27,1086824813,1
1253,1013,1086825561,1
468,1647,1086825639,1
1253,1343,1086825749,1
1636,1601,1086826687,1
249,967,1086826856,1
1545,9,1086828370,1
1029,1472,1086829587,1
1340,1029,1086831647,1
1029,1340,1086831831,1
1340,1029,1086832128,1
1326,1029,1086832431,1
1585,1582,1086833519,1
1029,1326,1086835733,1
1326,1029,1086836354,1
1313,9,1086840164,1
1668,809,1086840301,1
1608,1647,1086844354,1
41,523,1086846507,1
41,1665,1086846518,1
41,1029,1086846540,1
32,815,1086847994,1
32,1665,1086848320,1
1013,1365,1086848559,1
1013,1253,1086848649,1
67,1665,1086851344,1
809,361,1086852757,1
809,1406,1086852781,1
809,1668,1086852820,1
361,809,1086853059,1
809,795,1086853113,1
9,1545,1086853875,1
9,1313,1086853934,1
9,617,1086853954,1
9,1313,1086853964,1
9,1196,1086854013,1
1253,1013,1086854971,1
1,161,1086855030,1
1,3,1086855059,1
1561,249,1086855281,1
281,1343,1086855430,1
1669,1670,1086855533,1
1561,42,1086855533,1
1670,1669,1086855549,1
1669,1670,1086855557,1
249,1561,1086856081,1
249,1561,1086856186,1
1039,1316,1086856395,1
53,1667,1086856771,1
1624,372,1086856938,1
615,1668,1086857004,1
538,1671,1086857103,1
1382,710,1086857320,1
431,617,1086857855,1
27,1158,1086857960,1
1314,1346,1086858041,1
27,620,1086858378,1
1013,1253,1086858460,1
53,1657,1086858616,1
1253,1013,1086858668,1
1667,53,1086858719,1
1072,1158,1086859000,1
1013,1253,1086859083,1
1647,821,1086859179,1
1647,878,1086859204,1
1647,9,1086859213,1
1647,1608,1086859241,1
1255,1158,1086859405,1
1387,12,1086859533,1
1255,447,1086859564,1
1387,1313,1086859605,1
1387,1344,1086859639,1
543,1189,1086860279,1
318,67,1086860428,1
1639,777,1086860493,1
1344,1387,1086860589,1
318,1285,1086860730,1
1387,1344,1086860792,1
1423,1158,1086860958,1
1387,1313,1086861263,1
504,1339,1086861701,1
950,1665,1086861882,1
1568,1113,1086861917,1
710,1283,1086862194,1
778,1029,1086862374,1
1668,615,1086863018,1
518,298,1086863453,1
9,1647,1086863520,1
615,1668,1086863628,1
193,1647,1086863863,1
509,1665,1086864113,1
509,1026,1086864170,1
1672,437,1086864260,1
509,1255,1086864408,1
768,686,1086864599,1
1029,41,1086864660,1
1029,778,1086864669,1
1029,1489,1086865183,1
1255,509,1086865445,1
812,708,1086865858,1
308,1601,1086865909,1
1187,831,1086865920,1
53,1667,1086866116,1
72,42,1086866226,1
1667,53,1086866616,1
1667,53,1086866732,1
1153,128,1086866787,1
1657,53,1086867454,1
161,1,1086867557,1
53,1667,1086867686,1
1070,598,1086867770,1
53,1667,1086867778,1
53,1657,1086867817,1
42,72,1086869095,1
1608,1647,1086869282,1
1667,53,1086869977,1
1657,53,1086870256,1
53,1657,1086870370,1
53,1667,1086871295,1
361,1417,1086871696,1
970,617,1086872907,1
970,502,1086872926,1
970,1641,1086872976,1
1406,809,1086873231,1
1013,1253,1086873364,1
1,161,1086874009,1
1158,1255,1086874195,1
109,681,1086874360,1
1158,1072,1086874728,1
1158,1423,1086874762,1
1158,1072,1086874821,1
1072,1158,1086874855,1
1072,1158,1086874872,1
686,621,1086875045,1
1158,1072,1086875072,1
1158,1072,1086875112,1
249,318,1086875202,1
1436,421,1086875228,1
249,1343,1086875237,1
1158,1072,1086875297,1
249,1648,1086875303,1
1543,475,1086875338,1
1285,318,1086875385,1
249,1074,1086875448,1
1487,1226,1086875456,1
1253,1013,1086875583,1
1487,161,1086875972,1
1346,1314,1086875981,1
1072,1158,1086875994,1
1487,1673,1086876054,1
1673,1487,1086876087,1
1487,1673,1086876183,1
1255,1158,1086876952,1
482,1674,1086877008,1
1255,1359,1086877186,1
1189,620,1086877548,1
1158,1072,1086878245,1
1158,1255,1086878256,1
1158,1255,1086878337,1
809,1406,1086878520,1
1675,582,1086878555,1
1013,1253,1086878581,1
447,1255,1086878619,1
1031,42,1086878994,1
711,644,1086879184,1
644,711,1086879279,1
1668,615,1086879400,1
53,1667,1086879501,1
711,644,1086879531,1
1327,711,1086879696,1
1488,518,1086879754,1
101,176,1086880227,1
1339,504,1086880234,1
617,970,1086880502,1
1641,970,1086880515,1
617,1332,1086880641,1
617,431,1086880706,1
1667,53,1086880776,1
617,970,1086880787,1
711,1327,1086880808,1
1641,970,1086880844,1
617,644,1086880898,1
1327,711,1086881025,1
617,1667,1086881725,1
1253,1013,1086881800,1
708,812,1086882732,1
768,1304,1086883441,1
686,1676,1086883443,1
495,741,1086883487,1
282,66,1086883922,1
1667,617,1086883946,1
1231,1667,1086884127,1
245,1283,1086884287,1
1313,1387,1086884514,1
1313,1387,1086884543,1
1667,1231,1086884593,1
644,617,1086884701,1
353,298,1086884969,1
1642,822,1086885367,1
1313,9,1086885374,1
353,194,1086885392,1
161,1,1086885705,1
161,1487,1086885717,1
44,249,1086885892,1
12,1387,1086886153,1
1231,1667,1086886772,1
12,1312,1086886954,1
1,3,1086887078,1
1,3,1086887240,1
1313,9,1086887722,1
509,1255,1086887848,1
1136,781,1086888060,1
1668,1379,1086888103,1
1136,234,1086888111,1
234,1136,1086888202,1
617,1667,1086888287,1
1343,1253,1086888556,1
1343,281,1086888672,1
1343,249,1086888717,1
1302,338,1086888860,1
1290,1677,1086888931,1
1314,1346,1086889037,1
57,1616,1086889213,1
518,1488,1086889529,1
1304,768,1086889610,1
1545,9,1086889965,1
1489,1029,1086890003,1
1406,809,1086890522,1
1668,454,1086890944,1
621,686,1086891057,1
1270,831,1086891272,1
1270,686,1086891307,1
518,1488,1086891370,1
777,1639,1086891690,1
644,1616,1086891721,1
1130,34,1086892018,1
1130,19,1086892083,1
161,1673,1086892199,1
1383,1542,1086892651,1
393,263,1086892753,1
393,1190,1086892862,1
768,886,1086892894,1
234,1616,1086893030,1
1312,12,1086893187,1
1542,1383,1086893535,1
686,621,1086893675,1
686,1270,1086893719,1
1667,617,1086893767,1
1270,686,1086893783,1
12,1312,1086893787,1
686,1270,1086893827,1
234,1312,1086893891,1
1312,12,1086893907,1
234,1312,1086893913,1
1312,234,1086893962,1
12,1312,1086894012,1
1312,12,1086894053,1
34,1130,1086894203,1
12,1312,1086894221,1
234,1312,1086894254,1
281,1343,1086894371,1
1312,234,1086894444,1
12,1312,1086894843,1
1052,1648,1086894870,1
1312,12,1086894880,1
1312,12,1086894890,1
12,1312,1086894940,1
1052,1136,1086894950,1
12,1312,1086894951,1
1312,12,1086895004,1
598,1474,1086895066,1
12,1312,1086895083,1
234,1312,1086895174,1
1312,12,1086895227,1
1312,234,1086895250,1
12,1312,1086895260,1
234,1312,1086895280,1
1312,12,1086895309,1
12,1312,1086895466,1
1312,12,1086895508,1
12,1312,1086895608,1
1312,12,1086895657,1
12,1312,1086895741,1
1312,12,1086895830,1
12,1312,1086895893,1
1312,12,1086895933,1
9,1313,1086895968,1
12,1312,1086896061,1
679,72,1086896121,1
1379,1668,1086896169,1
72,679,1086896207,1
1312,12,1086896247,1
234,1312,1086896358,1
1312,234,1086896405,1
342,544,1086896407,1
12,1312,1086896458,1
1526,1130,1086896523,1
1312,12,1086896525,1
523,1269,1086896565,1
12,1312,1086896639,1
234,1312,1086896687,1
1312,12,1086896750,1
12,1312,1086896785,1
1312,234,1086896802,1
1312,234,1086896802,1
234,1312,1086896864,1
1312,234,1086896902,1
234,1312,1086896917,1
582,1675,1086896948,1
12,1312,1086896987,1
281,708,1086897005,1
1316,72,1086897017,1
1312,12,1086897098,1
12,1312,1086897149,1
234,1312,1086897242,1
679,72,1086897283,1
1312,234,1086897431,1
1312,12,1086897446,1
234,1312,1086897458,1
72,679,1086897462,1
12,1312,1086897526,1
1312,234,1086897561,1
679,72,1086897646,1
234,1312,1086897660,1
1312,12,1086897663,1
1312,234,1086897676,1
12,1312,1086897736,1
72,679,1086897785,1
1312,12,1086897785,1
781,1136,1086897794,1
12,1312,1086897847,1
12,1312,1086897868,1
1312,12,1086897882,1
12,1312,1086897909,1
1332,617,1086897933,1
1312,12,1086897965,1
1312,12,1086898001,1
12,1312,1086898119,1
1312,12,1086898203,1
12,1312,1086898216,1
1312,12,1086898334,1
12,1312,1086898394,1
1312,12,1086898475,1
12,1312,1086898537,1
1312,12,1086898538,1
1312,12,1086898812,1
12,1312,1086898830,1
1312,12,1086898941,1
1644,812,1086898947,1
1312,12,1086898973,1
1644,67,1086898996,1
809,1406,1086899223,1
72,679,1086899232,1
12,1312,1086899254,1
809,1379,1086899381,1
1343,281,1086899381,1
357,1644,1086899490,1
281,1343,1086899627,1
357,1343,1086900062,1
1648,249,1086900177,1
1644,357,1086900327,1
357,1616,1086900343,1
357,1644,1086900362,1
1602,59,1086900510,1
1472,949,1086900551,1
1648,1052,1086900566,1
777,537,1086900736,1
1644,357,1086900899,1
357,1644,1086900954,1
1586,1557,1086901186,1
1248,768,1086901241,1
338,1302,1086901292,1
19,1130,1086901339,1
1487,42,1086901342,1
812,1644,1086901390,1
19,1130,1086901591,1
1602,1678,1086901684,1
1679,1565,1086901694,1
1623,711,1086901735,1
1679,1565,1086901764,1
1679,1565,1086901774,1
1679,1565,1086901780,1
1679,1565,1086901788,1
1565,1679,1086901809,1
249,44,1086901889,1
1565,1679,1086901889,1
249,1648,1086901932,1
1679,1565,1086901978,1
176,1565,1086902005,1
1346,1314,1086902144,1
1679,569,1086902528,1
1676,686,1086902559,1
1158,1072,1086902580,1
686,1676,1086902667,1
768,1248,1086902678,1
1580,1545,1086902686,1
32,1312,1086902694,1
569,1679,1086902727,1
1565,176,1086902734,1
1312,32,1086902750,1
176,1565,1086902775,1
1644,812,1086902800,1
1676,686,1086902867,1
1580,1676,1086902967,1
1676,1580,1086902978,1
1565,176,1086902982,1
176,1565,1086903002,1
1676,1580,1086903020,1
1565,1679,1086903037,1
1565,176,1086903062,1
1644,1623,1086903069,1
1580,1577,1086903085,1
1676,1580,1086903097,1
1580,1676,1086903135,1
1580,1676,1086903148,1
1580,1676,1086903169,1
1580,155,1086903259,1
1679,569,1086903308,1
1676,1580,1086903343,1
1343,281,1086903352,1
1314,1346,1086903390,1
1676,1580,1086903392,1
302,403,1086903438,1
1343,357,1086903460,1
1580,1676,1086903547,1
1029,1489,1086903551,1
1256,1680,1086903558,1
1676,1580,1086903589,1
1580,1676,1086903590,1
1580,1676,1086903653,1
1676,1580,1086903658,1
569,1679,1086903727,1
1679,1565,1086903730,1
1676,1580,1086903740,1
679,72,1086903787,1
679,72,1086903812,1
372,1343,1086903818,1
1580,1676,1086903829,1
1580,1676,1086903880,1
1676,1580,1086903944,1
800,1256,1086903969,1
1676,1580,1086903989,1
1565,1679,1086903991,1
1343,372,1086904019,1
1676,1580,1086904044,1
1648,249,1086904075,1
1580,1676,1086904096,1
1676,1580,1086904097,1
1256,800,1086904101,1
621,686,1086904108,1
1580,1676,1086904158,1
1580,1676,1086904212,1
1676,1580,1086904219,1
1676,1580,1086904261,1
1676,1580,1086904284,1
1580,1522,1086904364,1
431,617,1086904391,1
1580,1676,1086904397,1
249,1648,1086904450,1
1676,1580,1086904505,1
621,1526,1086904543,1
249,1580,1086904588,1
1580,1676,1086904591,1
1580,249,1086904642,1
621,1647,1086904660,1
1676,1580,1086904676,1
1072,1158,1086904701,1
1158,1072,1086904737,1
1580,1676,1086904753,1
1072,1158,1086904765,1
1545,1580,1086904813,1
1647,9,1086904856,1
1580,1545,1086904866,1
1676,1580,1086904907,1
1158,1072,1086904908,1
1647,193,1086904909,1
1647,1608,1086904933,1
1580,1554,1086904937,1
621,824,1086904949,1
1647,621,1086904964,1
9,1647,1086904970,1
67,1072,1086904970,1
1355,1033,1086904972,1
1648,249,1086904973,1
1072,1158,1086904979,1
1580,1676,1086904992,1
1158,1072,1086904996,1
1355,1183,1086905006,1
1647,9,1086905019,1
1072,1158,1086905020,1
1355,42,1086905024,1
1158,1072,1086905035,1
1072,1158,1086905075,1
1676,1580,1086905087,1
1158,1072,1086905099,1
1580,1676,1086905145,1
621,1647,1086905155,1
621,768,1086905206,1
1158,1072,1086905257,1
1580,1586,1086905289,1
1580,1283,1086905331,1
1283,1580,1086905366,1
1580,1283,1086905412,1
1580,9,1086905480,1
687,1681,1086905597,1
372,1343,1086905603,1
768,1616,1086905605,1
372,713,1086905653,1
1039,1316,1086905684,1
1158,1072,1086905719,1
1679,569,1086905742,1
372,1493,1086905792,1
372,1580,1086905820,1
1580,518,1086905823,1
1072,1158,1086905870,1
1580,372,1086905871,1
569,1679,1086905874,1
1580,372,1086905898,1
1283,1580,1086905899,1
1580,1283,1086905933,1
1679,1565,1086905979,1
768,824,1086906105,1
372,1580,1086906129,1
1580,372,1086906163,1
298,353,1086906185,1
9,1580,1086906219,1
372,1580,1086906223,1
281,1343,1086906235,1
1500,144,1086906255,1
1580,372,1086906287,1
1580,9,1086906318,1
372,1580,1086906322,1
1679,569,1086906344,1
9,1580,1086906393,1
1565,1679,1086906428,1
249,1580,1086906457,1
1580,9,1086906480,1
1580,249,1086906531,1
1565,176,1086906578,1
9,1580,1086906579,1
1580,9,1086906587,1
9,1580,1086906619,1
1580,9,1086906658,1
1580,9,1086906678,1
249,1580,1086906695,1
9,1580,1086906725,1
1580,1508,1086906745,1
569,1679,1086906752,1
1072,1158,1086906780,1
1580,249,1086906794,1
1554,1580,1086906807,1
1231,234,1086906855,1
176,1565,1086906857,1
1580,9,1086906860,1
249,1580,1086906864,1
9,1580,1086906897,1
1158,1072,1086906901,1
1565,176,1086906902,1
1580,1554,1086906902,1
970,617,1086906918,1
1580,249,1086906931,1
1158,1072,1086906931,1
1026,509,1086906938,1
970,617,1086906944,1
1580,9,1086906963,1
176,1565,1086906969,1
970,1641,1086906969,1
249,1580,1086907000,1
1072,1158,1086907001,1
1379,809,1086907047,1
1580,249,1086907056,1
249,1580,1086907117,1
1554,1580,1086907143,1
1158,1072,1086907176,1
831,1270,1086907207,1
1580,249,1086907220,1
1072,1158,1086907262,1
1580,1554,1086907266,1
1565,176,1086907280,1
249,1580,1086907303,1
1158,1072,1086907347,1
1343,281,1086907398,1
176,1565,1086907400,1
1554,1580,1086907425,1
1679,569,1086907442,1
1158,1072,1086907468,1
353,298,1086907645,1
249,654,1086907687,1
569,1679,1086907883,1
1565,176,1086907892,1
1679,1565,1086908022,1
1554,1468,1086908061,1
1554,1468,1086908070,1
1554,1468,1086908076,1
1565,1679,1086908104,1
1565,176,1086908175,1
176,1565,1086908184,1
155,1580,1086908206,1
1565,176,1086908371,1
1406,1343,1086908400,1
1679,569,1086908403,1
176,1565,1086908415,1
1343,1406,1086908480,1
1406,1343,1086908620,1
1565,176,1086908672,1
569,1679,1086908697,1
176,1565,1086908710,1
298,353,1086908930,1
1568,332,1086908936,1
1343,1406,1086908978,1
1406,1343,1086909053,1
1406,1343,1086909078,1
1679,569,1086909216,1
1343,1406,1086909646,1
1343,1406,1086909685,1
1406,1343,1086910621,1
1270,831,1086910740,1
809,1379,1086910931,1
372,482,1086911013,1
482,372,1086911111,1
193,1647,1086911203,1
372,482,1086911363,1
482,372,1086911557,1
1379,809,1086911664,1
809,1379,1086911767,1
1675,582,1086911901,1
1675,1075,1086912085,1
1565,176,1086912147,1
372,809,1086912330,1
176,1565,1086912334,1
372,482,1086912347,1
516,1281,1086912375,1
1565,176,1086912414,1
176,1565,1086912501,1
778,277,1086912599,1
1565,176,1086912775,1
176,1565,1086912867,1
582,1675,1086912878,1
809,372,1086912948,1
1379,809,1086913119,1
176,1565,1086913927,1
1093,1624,1086914163,1
1565,176,1086914603,1
176,1565,1086914656,1
1565,176,1086914828,1
176,1565,1086914968,1
1565,176,1086915011,1
176,1565,1086915117,1
1565,176,1086915177,1
176,1565,1086915245,1
1565,176,1086915806,1
1255,509,1086916638,1
620,27,1086921542,1
620,654,1086922965,1
144,1500,1086930955,1
281,1343,1086931057,1
281,1580,1086931321,1
713,372,1086935624,1
1313,1403,1086936825,1
1313,9,1086936930,1
32,1682,1086938342,1
32,1683,1086938380,1
32,1580,1086938563,1
32,1642,1086938626,1
176,1565,1086938693,1
1608,1647,1086938979,1
41,1029,1086939664,1
1343,281,1086940232,1
281,1343,1086940489,1
1113,1343,1086940734,1
536,193,1086940770,1
1343,281,1086941230,1
1343,1113,1086941353,1
1281,516,1086941566,1
1677,1585,1086941621,1
1677,1290,1086941943,1
1113,1343,1086942035,1
1313,507,1086942440,1
281,1343,1086945008,1
1647,621,1086945917,1
1647,193,1086946023,1
1647,1608,1086946040,1
1253,1343,1086948399,1
322,1021,1086948625,1
1676,1580,1086949090,1
537,777,1086950117,1
1667,1684,1086950333,1
1624,1093,1086953788,1
777,537,1086954360,1
779,1308,1086954647,1
1346,1314,1086955116,1
1314,1346,1086955322,1
1332,495,1086956686,1
1253,1272,1086957041,1
1443,547,1086957419,1
667,1130,1086957507,1
277,778,1086957759,1
537,777,1086958519,1
1562,1342,1086958772,1
1673,161,1086959266,1
1522,1580,1086959425,1
1359,1255,1086959511,1
337,317,1086960617,1
1487,42,1086962596,1
1308,779,1086962764,1
1652,1514,1086963304,1
615,616,1086966243,1
1021,322,1086966314,1
367,337,1086966536,1
516,453,1086966956,1
544,342,1086967032,1
708,281,1086967520,1
620,679,1086970066,1
605,620,1086970372,1
250,713,1086971183,1
250,1665,1086971276,1
679,620,1086971491,1
474,1679,1086972130,1
1608,1647,1086972446,1
1608,799,1086972526,1
1254,1234,1086972806,1
799,1608,1086972810,1
1608,799,1086972848,1
1231,1667,1086972876,1
799,1608,1086973113,1
1608,799,1086973146,1
1255,1359,1086975088,1
1500,144,1086975176,1
250,1255,1086975373,1
250,1255,1086975384,1
700,822,1086976182,1
249,1021,1086977322,1
620,679,1086978998,1
679,620,1086979270,1
621,1647,1086980549,1
1255,1231,1086981101,1
1231,1255,1086981128,1
1255,1231,1086981162,1
1253,1685,1086981364,1
1253,1685,1086981396,1
1383,1542,1086982590,1
193,1647,1086983099,1
1021,249,1086983771,1
1545,1580,1086984232,1
620,679,1086984437,1
1545,1580,1086984542,1
620,605,1086984543,1
193,536,1086985231,1
768,72,1086985417,1
768,924,1086986030,1
454,1668,1086986481,1
32,1021,1086986588,1
536,193,1086987072,1
1021,32,1086987199,1
392,72,1086987431,1
1601,1383,1086987716,1
1624,337,1086988025,1
1343,1113,1086988295,1
1383,1601,1086988411,1
1343,281,1086988500,1
1542,1383,1086988543,1
1383,1542,1086988603,1
1343,1253,1086988686,1
1601,1383,1086988768,1
1343,1406,1086988826,1
